id,title,genres,release_date,budget,avg_rating,runtime,profit,production_countries,production_companies,cast,director
91186,A Simple Life,Drama,2011-09-04,2.1604277457480315E7,3.127130699979394,118.0,-1.8801818457480315E7,HongKong,others,others,others
96936,The Bling Ring,Crime,2013-06-12,15000000,3.127130699979394,90.0,4145732.0,UnitedStatesofAmerica,others,others,others
9880,The Princess Diaries,Romance,2001-08-03,37000000,3.127130699979394,115.0,1.28335153E8,UnitedStatesofAmerica,others,others,others
10145,The Forgotten,Thriller,2004-09-24,42000000,3.127130699979394,91.0,7.5575636E7,UnitedStatesofAmerica,others,others,others
10191,How to Train Your Dragon,Family,2010-03-05,165000000,3.127130699979394,98.0,3.29878759E8,UnitedStatesofAmerica,others,others,others
102234,Vares - The Path Of The Righteous Men,Crime,2012-01-06,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Finland,others,others,others
10890,Stripes,Comedy,1981-06-25,10000000,3.127130699979394,106.0,7.53E7,UnitedStatesofAmerica,others,Bill Murray,others
110416,Song of the Sea,Family,2014-09-06,2.1604277457480315E7,3.127130699979394,93.0,-2.0746755457480315E7,others,others,others,others
116149,Paddington,Comedy,2014-11-27,55000000,3.127130699979394,95.0,2.04207227E8,UnitedKingdom,Ciné+,others,others
125717,Time of Favor,Drama,2000-11-30,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,Israel,others,others,others
12651,Memphis Belle,Action,1990-09-07,23000000,3.127130699979394,107.0,4.54202807490212E7,Japan,others,others,others
12795,Another Gay Movie,Romance,2006-04-28,500000,3.127130699979394,92.0,245327.0,UnitedStatesofAmerica,others,others,others
135812,Dracula 3D,Thriller,2012-11-09,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,Spain,others,others,others
136071,Johan Falk: Alla råns moder,Thriller,2012-10-24,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,Sweden,others,others,others
13634,One Way Passage,Romance,1932-10-22,2.1604277457480315E7,3.127130699979394,68.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
14076,Shoot on Sight,Drama,2008-08-22,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
148347,The Jungle,Romance,2012-11-29,2.1604277457480315E7,3.127130699979394,80.0,4.681600329154089E7,Russia,others,others,others
166085,Tasting Menu,Comedy,2013-06-14,3780000,3.127130699979394,85.0,6.46402807490212E7,Spain,others,others,others
167581,Free Fall,Romance,2013-05-27,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Germany,others,others,others
172828,Bad Milo,Horror,2013-08-28,2.1604277457480315E7,3.127130699979394,85.0,-2.1584664457480315E7,UnitedStatesofAmerica,others,others,others
1729,The Forbidden Kingdom,Adventure,2008-04-18,55000000,3.685966201322557,104.0,7.2906624E7,China,others,others,others
184323,Daylight,Thriller,2013-04-10,2.1604277457480315E7,3.127130699979394,115.0,4.681600329154089E7,Netherlands,others,others,others
18438,Castaway on the Moon,Romance,2009-05-14,2.1604277457480315E7,3.127130699979394,119.0,4.681600329154089E7,SouthKorea,others,others,others
18851,The Cat and the Canary,Thriller,1939-11-10,2.1604277457480315E7,3.127130699979394,72.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
1931,Stomp the Yard,Drama,2007-05-16,13000000,3.9101990049751243,114.0,6.2511123E7,UnitedStatesofAmerica,others,others,others
19556,Miss March,Romance,2009-03-13,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
196359,Max Rose,Drama,2016-09-02,2.1604277457480315E7,3.127130699979394,83.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
20777,The Killing Room,Thriller,2009-01-16,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
2111,Balzac and the Little Chinese Seamstress,Drama,2002-10-09,2.1604277457480315E7,3.225063398140321,116.0,4.681600329154089E7,France,others,others,others
21751,Spoon,Drama,2005-02-02,2.1604277457480315E7,3.127130699979394,96.0,-2.0015168457480315E7,Netherlands,others,others,others
227348,Paranormal Activity: The Marked Ones,Thriller,2014-01-01,5000000,3.127130699979394,84.0,8.1362372E7,UnitedStatesofAmerica,others,others,others
229702,Zephyr Springs,Thriller,2013-06-01,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
23750,Revengers Tragedy,Drama,2002-08-06,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,UnitedKingdom,others,others,others
238615,Self/less,Thriller,2015-07-10,26000000,3.127130699979394,116.0,4523226.0,UnitedStatesofAmerica,others,others,others
24105,The Music Man,Family,2003-02-16,2.1604277457480315E7,3.127130699979394,150.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
244563,"Kumiko, the Treasure Hunter",Drama,2015-02-20,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
253332,"Pulp: a Film About Life, Death & Supermarkets",Music,2014-03-09,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
257200,The Conquerors,Comedy,2013-09-25,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Belgium,Canal+,others,others
25919,Great World of Sound,Drama,2007-01-01,2.1604277457480315E7,2.772727272727273,106.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
25975,My Date with Drew,Documentary,2005-08-05,2.1604277457480315E7,3.772727272727273,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
26371,Maurice,Romance,1987-09-18,2.1604277457480315E7,2.9554455445544554,134.0,4.681600329154089E7,UnitedKingdom,others,others,others
273153,Summertime,Romance,2015-08-19,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,France,Canal+,others,others
27324,Pulse,Thriller,2001-02-10,2.1604277457480315E7,3.127130699979394,118.0,4.681600329154089E7,Japan,others,others,others
27585,Rabbit Hole,Drama,2010-12-16,5000000,3.127130699979394,91.0,129058.0,UnitedStatesofAmerica,others,others,others
285848,Felix and Meira,Romance,2015-01-11,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,Canada,others,others,others
287587,Adult Beginners,Comedy,2014-09-08,2.1604277457480315E7,3.127130699979394,90.0,-2.1495469457480315E7,UnitedStatesofAmerica,others,others,others
288952,Evergreen,Drama,2004-01-01,2.1604277457480315E7,3.127130699979394,86.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
298844,Alone With People,Drama,2014-07-18,2.1604277457480315E7,3.127130699979394,26.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
30379,Megiddo: The Omega Code 2,Thriller,2001-09-07,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
314385,By the Sea,Romance,2015-11-12,10000000,3.127130699979394,122.0,-6272254.0,France,others,others,others
31459,It Runs in the Family,Family,2003-04-25,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,others
31855,Destined for Blues,Drama,2005-08-01,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,Poland,others,others,others
318954,Beyond the Mask,Action,2015-04-06,2.1604277457480315E7,3.127130699979394,103.0,-2.0368183457480315E7,UnitedStatesofAmerica,others,others,others
319632,What Is a Man without a Moustache?,Romance,2005-07-23,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,others,others,others,others
32540,The Disappeared,Thriller,2008-01-01,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,UnitedKingdom,others,others,others
339116,Maximum Ride,Thriller,2016-09-30,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
35026,Lucky Luke,Adventure,2009-10-21,27000000,3.127130699979394,103.0,4.14202807490212E7,France,CinéCinéma,others,others
353686,Visions,Horror,2015-08-28,2.1604277457480315E7,3.127130699979394,80.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
38322,"Big Mommas: Like Father, Like Son",Action,2011-02-16,32000000,3.127130699979394,107.0,5.1615414E7,UnitedStatesofAmerica,others,others,others
390837,Stephen Lynch: Hello Kalamazoo,Comedy,2016-03-21,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
397415,Vengeance: A Love Story,Thriller,2017-03-16,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
45485,I Knew It Was You: Rediscovering John Cazale,Documentary,2009-01-16,2.1604277457480315E7,3.127130699979394,39.0,4.681600329154089E7,UnitedStatesofAmerica,others,Meryl Streep,others
45568,Legacy,Thriller,2010-10-15,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,others,others,others,others
4786,Rudo & Cursi,Drama,2008-12-19,2.1604277457480315E7,3.240322580645161,102.0,4.681600329154089E7,Mexico,others,others,others
48161,Hold Up,Crime,2010-10-01,2.1604277457480315E7,3.302114803625378,90.0,4.681600329154089E7,Norway,others,others,others
49018,Insidious,Thriller,2010-09-13,1500000,3.127130699979394,103.0,9.550915E7,Canada,others,others,others
49722,"Continental, a Film Without Guns",Comedy,2007-11-09,2.1604277457480315E7,3.127130699979394,103.0,4.681600329154089E7,Canada,others,others,others
5072,Severance,Thriller,2006-05-19,2.1604277457480315E7,3.5846798324356675,96.0,4.681600329154089E7,Hungary,others,others,others
51090,With Love... from the Age of Reason,Comedy,2010-07-28,8000000,3.127130699979394,89.0,6.04202807490212E7,Belgium,CinéCinéma,others,others
55470,One Missed Call 3: Final,Horror,2006-06-24,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,Japan,others,others,others
55534,Dreamkeeper,Drama,2003-12-28,2.1604277457480315E7,3.127130699979394,174.0,4.681600329154089E7,Germany,others,others,others
56339,Qualunquemente,Comedy,2011-01-21,2.1604277457480315E7,3.7435448577680526,96.0,4.681600329154089E7,Italy,others,others,others
61638,Don Giovanni,Drama,1979-11-06,7000000,1.8,176.0,6.14202807490212E7,France,Gaumont,others,others
70584,Hellraiser: Revelations,Horror,2011-10-18,350000,3.127130699979394,75.0,6.80702807490212E7,UnitedStatesofAmerica,others,others,others
82260,Taxi!,Drama,1932-01-23,2.1604277457480315E7,3.127130699979394,69.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
8324,Fast Food Nation,Thriller,2006-05-16,2.1604277457480315E7,3.127130699979394,116.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
8328,Step Up 2: The Streets,Romance,2008-02-14,23000000,3.127130699979394,98.0,1.278167E8,UnitedStatesofAmerica,TouchstonePictures,others,others
8681,Taken,Thriller,2008-02-18,25000000,3.144230769230769,93.0,2.01830568E8,France,EuropaCorp,others,others
88751,Journey to the Center of the Earth,Family,2008-07-10,45000000,3.127130699979394,93.0,5.670206E7,UnitedStatesofAmerica,NewLineCinema,others,others
8888,A Year Ago in Winter,Drama,2008-11-10,2.1604277457480315E7,2.75,129.0,4.681600329154089E7,Germany,others,others,others
10052,Dragonfly,Drama,2002-02-22,60000000,3.127130699979394,104.0,-7677600.0,Germany,others,others,others
10251,5ive Girls,Thriller,2006-01-01,3000000,3.127130699979394,95.0,6.54202807490212E7,Canada,others,others,others
10294,Vacancy,Thriller,2007-04-20,19000000,3.127130699979394,80.0,1.6300645E7,UnitedStatesofAmerica,others,Kate Beckinsale,others
10653,The Seven Year Itch,Romance,1955-06-01,1800000,3.127130699979394,105.0,6.66202807490212E7,UnitedStatesofAmerica,TwentiethCenturyFoxFilmCorporation,others,B.Wilder
112205,The Family,Action,2013-09-13,30000000,3.127130699979394,111.0,6894225.0,France,EuropaCorp,others,others
112991,The Sleepy Time Gal,Drama,2001-01-24,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
113,"Spring, Summer, Fall, Winter... and Spring",Drama,2003-09-19,2.1604277457480315E7,3.1243478260869564,103.0,-1.5101913457480315E7,Germany,others,others,others
11427,Dead End,Thriller,2003-01-30,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,France,others,others,others
11492,Blind Shaft,Thriller,2003-02-12,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,Germany,others,others,others
117923,Assassin's Bullet,Thriller,2012-08-01,5000000,3.127130699979394,91.0,6.34202807490212E7,UnitedStatesofAmerica,others,others,others
121789,At Any Price,Drama,2012-08-30,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
12797,Ghost Town,Romance,2008-09-19,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,UnitedStatesofAmerica,DreamWorksSKG,others,others
13441,Roger Dodger,Drama,2002-05-09,2.1604277457480315E7,3.127130699979394,106.0,-2.0343516457480315E7,UnitedStatesofAmerica,others,others,others
1365,Monster's Ball,Romance,2001-11-11,4000000,3.8357082984073765,111.0,4.0909486E7,UnitedStatesofAmerica,LionsGateFilms,others,others
14476,Clubbed,Crime,2008-10-02,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedKingdom,others,others,others
14582,Passchendaele,Romance,2008-10-17,2.1604277457480315E7,3.127130699979394,114.0,4.681600329154089E7,Canada,others,others,others
146490,Ray Harryhausen: Special Effects Titan,Documentary,2011-11-27,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,France,others,others,others
167983,Buddies,Adventure,2012-11-07,2511000,3.127130699979394,0.0,6.59092807490212E7,Brazil,others,others,others
18706,Sherlock Holmes and the Secret Weapon,Thriller,1942-12-25,2.1604277457480315E7,3.127130699979394,68.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
18929,The Entertainer,Drama,1960-07-25,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedKingdom,others,others,others
19951,1920,Horror,2008-09-12,2.1604277457480315E7,3.127130699979394,138.0,4.681600329154089E7,India,others,others,others
2026,Hostage,Crime,2005-03-10,52000000,2.652173913043478,113.0,2.5944725E7,Germany,others,others,others
210059,In the Dark,Drama,2013-01-12,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
21220,"Frank McKlusky, C.I.",Thriller,2002-04-26,2.1604277457480315E7,3.127130699979394,83.0,4.681600329154089E7,UnitedStatesofAmerica,TouchstonePictures,others,others
212640,One Night Surprise,Romance,2013-08-08,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,China,others,others,others
214086,The Face of Love,Romance,2013-10-25,4000000,3.127130699979394,92.0,-3649994.0,UnitedStatesofAmerica,others,others,others
21795,Voices,Thriller,2007-08-22,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,SouthKorea,others,others,others
22004,Trespass,Thriller,1992-12-25,14000000,3.127130699979394,101.0,5.44202807490212E7,UnitedStatesofAmerica,UniversalPictures,others,others
243684,"Men, Women & Children",Comedy,2014-10-17,2.1604277457480315E7,3.127130699979394,116.0,-2.1143115457480315E7,UnitedStatesofAmerica,others,others,others
2447,The Nativity Story,Drama,2006-12-01,35000000,3.0883762732174955,101.0,3.3420280749021202E7,UnitedStatesofAmerica,NewLineCinema,others,others
245394,Fry and Laurie Reunited,Comedy,2010-11-24,2.1604277457480315E7,3.127130699979394,67.0,4.681600329154089E7,UnitedKingdom,others,others,others
245627,Abattoir,Thriller,2016-12-08,2.1604277457480315E7,3.127130699979394,98.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
257211,The Intern,Comedy,2015-09-24,35000000,3.127130699979394,121.0,1.59564672E8,UnitedStatesofAmerica,WarnerBros.,others,others
258193,Alien Abduction,Thriller,2014-04-04,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
258749,They Are All Dead,Drama,2014-03-27,2.1604277457480315E7,3.127130699979394,0.0,4.681600329154089E7,Spain,others,others,others
26153,God Tussi Great Ho,Drama,2008-08-15,2.1604277457480315E7,3.2439024390243905,152.0,4.681600329154089E7,India,others,others,others
26271,Live Nude Girls,Comedy,1995-12-08,2.1604277457480315E7,3.5980392156862746,95.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
26691,Neuilly Yo Mama!,Comedy,2009-08-12,2.1604277457480315E7,3.5194805194805197,90.0,4.681600329154089E7,France,others,others,others
267999,White God,Drama,2014-06-12,2200000,3.127130699979394,121.0,-1917642.0,Germany,others,others,others
26815,Rocket Singh: Salesman of the Year,Romance,2009-12-11,1250000,2.5,156.0,6.71702807490212E7,India,others,others,others
271388,Velociraptor,Drama,2014-06-07,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,Mexico,others,others,others
27461,Fat Man and Little Boy,Drama,1989-10-20,2.1604277457480315E7,2.7285714285714286,127.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
27576,Salt,Thriller,2010-07-21,110000000,3.4444444444444446,100.0,1.83329073E8,UnitedStatesofAmerica,others,others,others
27646,Night of the Demons,Horror,2009-08-30,10000000,3.6530612244897958,93.0,5.84202807490212E7,UnitedStatesofAmerica,others,others,others
283378,Fallen,Romance,2016-11-10,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,Hungary,others,others,others
28575,I'll Cry Tomorrow,Drama,1955-12-25,2.1604277457480315E7,3.127130699979394,117.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,others
299513,Drumline: A New Beat,Drama,2014-10-27,2.1604277457480315E7,3.127130699979394,101.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
